15.7,0.937,1.069975
15.75,0.9325,1.0744375
15.8,0.928,1.0789
15.85,0.9235,1.0833625
15.9,0.919,1.087825
15.95,0.9145,1.0922875
16,0.91,1.09675
16.05,0.9055,1.1012125
16.1,0.901,1.105675
16.15,0.8965,1.1101375
16.2,0.892,1.1146
16.25,0.8875,1.1190625
16.3,0.883,1.123525
16.35,0.8785,1.1279875
16.4,0.874,1.13245
16.45,0.8695,1.1369125
16.5,0.865,1.141375
16.55,0.8605,1.1458375
16.6,0.856,1.1503
16.65,0.8515,1.1547625
16.7,0.847,1.159225
16.75,0.8425,1.1636875
16.8,0.838,1.16815
16.85,0.8335,1.1726125
16.9,0.829,1.177075
16.95,0.8245,1.1815375
17,0.82,1.186
17.05,0.8155,1.1904625
17.1,0.811,1.194925
17.15,0.8065,1.1993875
17.2,0.802,1.20385
17.25,0.7975,1.2083125
17.3,0.793,1.212775
17.35,0.7885,1.2172375
17.4,0.784,1.2217
17.45,0.7795,1.2261625
17.5,0.775,1.230625
17.55,0.7705,1.2350875
17.6,0.766,1.23955
17.65,0.7615,1.2440125
17.7,0.757,1.248475
17.75,0.7525,1.2529375
17.8,0.748,1.2574
17.85,0.7435,1.2618625
17.9,0.739,1.266325
17.95,0.7345,1.2707875
18,0.73,1.27525
18.05,0.7255,1.2797125
18.1,0.721,1.284175
18.15,0.7165,1.2886375
18.2,0.712,1.2931
18.25,0.7075,1.2975625
18.3,0.703,1.302025
18.35,0.6985,1.3064875
18.4,0.694,1.31095
18.45,0.6895,1.3154125
18.5,0.685,1.319875
18.55,0.6805,1.3243375
18.6,0.676,1.3288
18.65,0.6715,1.3332625
18.7,0.667,1.337725
18.75,0.6625,1.3421875
18.8,0.658,1.34665
18.85,0.6535,1.3511125
18.9,0.649,1.355575
18.95,0.6445,1.3600375
19,0.64,1.3645
19.05,0.6355,1.3689625
19.1,0.631,1.373425
19.15,0.6265,1.3778875
19.2,0.622,1.38235
19.25,0.6175,1.3868125
19.3,0.613,1.391275
19.35,0.6085,1.3957375
19.4,0.604,1.4002
19.45,0.5995,1.4046625
19.5,0.595,1.409125
19.55,0.5905,1.4135875
19.6,0.586,1.41805
19.65,0.5815,1.4225125
19.7,0.577,1.426975
19.75,0.5725,1.4314375
19.8,0.568,1.4359
19.85,0.5635,1.4403625
19.9,0.559,1.444825
19.95,0.5545,1.4492875
20,0.55,1.45375
20.05,0.54551125,1.45820134375
20.1,0.541045,1.462630375
20.15,0.536601249999999,1.46703709375
20.2,0.53218,1.4714215
20.25,0.52778125,1.47578359375
20.3,0.523404999999999,1.480123375
20.35,0.51905125,1.48444084375
20.4,0.51472,1.488736
20.45,0.51041125,1.49300884375
20.5,0.506125,1.497259375
20.55,0.501861249999999,1.50148759375
20.6,0.497619999999999,1.5056935
20.65,0.49340125,1.50987709375
20.7,0.489204999999999,1.514038375
20.75,0.48503125,1.51817734375
20.8,0.48088,1.522294
20.85,0.476751249999999,1.52638834375
20.9,0.472645,1.530460375
20.95,0.46856125,1.53451009375
21,0.464499999999999,1.5385375
21.05,0.46046125,1.54254259375
21.1,0.456445,1.546525375
21.15,0.452451249999999,1.55048584375
21.2,0.44848,1.554424
21.25,0.444531249999999,1.55833984375
21.3,0.440605,1.562233375
21.35,0.43670125,1.56610459375
21.4,0.432819999999999,1.5699535
21.45,0.42896125,1.57378009375
21.5,0.425125,1.577584375
21.55,0.421311249999999,1.58136634375
21.6,0.41752,1.585126
21.65,0.41375125,1.58886334375
21.7,0.410004999999999,1.592578375
21.75,0.40628125,1.59627109375
21.8,0.402579999999999,1.5999415
21.85,0.39890125,1.60358959375
21.9,0.395245,1.607215375
21.95,0.391611249999999,1.61081884375
22,0.387999999999999,1.6144
22.05,0.38441125,1.61795884375
22.1,0.380844999999999,1.621495375
22.15,0.37730125,1.62500959375
22.2,0.37378,1.6285015
22.25,0.37028125,1.63197109375
22.3,0.366805,1.635418375
22.35,0.363351249999999,1.63884334375
22.4,0.359919999999999,1.642246
22.45,0.35651125,1.64562634375
22.5,0.353124999999999,1.648984375
22.55,0.349761249999999,1.65232009375
22.6,0.34642,1.6556335
22.65,0.343101249999999,1.65892459375
22.7,0.339804999999999,1.662193375
22.75,0.33653125,1.66543984375
22.8,0.333279999999999,1.668664
22.85,0.33005125,1.67186584375
22.9,0.326845,1.675045375
22.95,0.32366125,1.67820259375
23,0.3205,1.6813375
23.05,0.317361249999999,1.68445009375
23.1,0.314244999999999,1.687540375
23.15,0.31115125,1.69060834375
23.2,0.308079999999999,1.693654
23.25,0.30503125,1.69667734375
23.3,0.302005,1.699678375
23.35,0.299001249999999,1.70265709375
23.4,0.29602,1.7056135
23.45,0.29306125,1.70854759375
23.5,0.290124999999999,1.711459375
23.55,0.28721125,1.71434884375
23.6,0.284319999999999,1.717216
